"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xdde31406c9a107deb24e74583259d43344626da49c874272be949f7acd23e84b","83181858","1682182836","2023-04-22 17:00:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x79397b86e874e36519cf100bc0af904008a04b17","6,320,821,550.405414","Execute"
"0x0dc589cf41942facf59c5739604e688ef8c54d955d3fc8dfc419a3955d7c7221","83181858","1682182836","2023-04-22 17:00:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xefad4f011e1c422f1cd8a2527bb99221c584a28e","1,009,284,776.816865","Trade"
"0x9da8cc78245a27438acae38aab1a7ee49c3728aad2c3c8057568177faf8ed2a9","83181859","1682182836","2023-04-22 17:00:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x742a225ce373c8b8cffb45784718c9ced7445c51","12,604,631,540.932733","Execute"
"0x92d11df6ef743682fc24a08099b8b30d131863a21a1ccb2b0cc9effbec060e2e","83181860","1682182836","2023-04-22 17:00:36","0x0d37668ba49065c48ec40d40860eb7f87516e80e","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","6,388,876,912.270478","Execute"
"0xd59808a6f32a68a79e801ad259b40a72c3d7a7a26b545af2653eba8b4b4a68a9","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf872593f8b0799cd864d7308ca06e6ee980c4ce6","32,622,934,121.553409","Execute"
"0xc4697869fa2b1476e37379a216ac55ae4ddcd9e3995c92c0670c5055635b9c42","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xc9a8996f76915a991572a2d0f06be9af1b8d9193","5,890,155,430.890008","Execute"
"0x7e8254de911b540c6ea5925aef72803e85a6203b8d5d8e8b86fd52cdb08cfa23","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe63516732f2caf2fb775f8807caa673e3afaf0c1","1,869,895,506.648765","Execute"
"0xa88b6afdbf6ac2eaac84e4dce894bf172944e3e87510ff8075627348fe995270","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x027ffeb44256743c816051cfe91d016680a827fe","3,114,305,007.707745","Execute"
"0x4eea546b97d55e85dcc98761bc420de82fb9a84905f0f1f25129e051623f4e9a","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x64abed83fcf2846be175352d688b8e1d11cf9014","3,733,561,059.91816","Execute"
"0x4f3f525b5d96a1007f37e1b45d3644b61c02d39211597f25af1f4592d063d21e","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x157dd0e857136f467368caac7835be9ac513c5e4","11,313,538,713.671141","Execute"
"0x787dc938e8a9c4804f46754db0cf6424dd95c061f9e94d82bc289de7bc144fcb","83181861","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xdb6f1920a889355780af7570773609bd8cb1f498","6,141,474,106.181397","Fill Quote Eth To Token"
"0x787dc938e8a9c4804f46754db0cf6424dd95c061f9e94d82bc289de7bc144fcb","83181861","1682182837","2023-04-22 17:00:37","0xdb6f1920a889355780af7570773609bd8cb1f498","0x00000000009726632680fb29d3f7a9734e3010e2","6,141,474,106.181397","Fill Quote Eth To Token"
"0x787dc938e8a9c4804f46754db0cf6424dd95c061f9e94d82bc289de7bc144fcb","83181861","1682182837","2023-04-22 17:00:37","0x00000000009726632680fb29d3f7a9734e3010e2","0x3985f56d313651fc262b49c393d1050058888888","6,141,474,106.181397","Fill Quote Eth To Token"
"0x4ae60b11b068cb204fbf1c0e42c86434710c5fcf80b1a7891a1125b4719dfd74","83181862","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x19e042f86caf5d8cbeb6c4869044f8e517553750","15,542,013,338.01318","Swap"
"0x6a98d9fe6fb017c9e19ce06556b26ee84a948915ea2d17dc0a596d7b1cab2a6b","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf332761c673b59b21ff6dfa8ada44d78c12def09","1,232,102,967.439583","-"
"0x6a98d9fe6fb017c9e19ce06556b26ee84a948915ea2d17dc0a596d7b1cab2a6b","83181863","1682182837","2023-04-22 17:00:37","0xf332761c673b59b21ff6dfa8ada44d78c12def09","0x7543902bf96ac8201ba73beb97513adf18725af2","1,232,102,967.439583","-"
"0x5ccc17e0bf5ea9a4bc06db331447fc2cfcb9d5911ad308d8c7ffff6d7858ff07","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7d50bfead43d4fdd47a8a61f32305b2de21068bd","18,430,067,221.686304","Execute"
"0xb20d845203c24cabfbc794db245808ef519796fcabd69bf49da4f6bf43a33d65","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf332761c673b59b21ff6dfa8ada44d78c12def09","6,121,985,213.327704","-"
"0xb20d845203c24cabfbc794db245808ef519796fcabd69bf49da4f6bf43a33d65","83181863","1682182837","2023-04-22 17:00:37","0xf332761c673b59b21ff6dfa8ada44d78c12def09","0x4b0d5824e269f7c7eccfa84244c4203aac5892c4","6,121,985,213.327704","-"
"0x8831637177ad928ac9321601c20319aae19e6feef71ae73a8d695a8a802ca6b8","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf410a80f53cae2b938a402583a48206aea9fa490","1,223,119,493.661306","Execute"
"0x403820980621206dc3e35eb2e7f894cf7b8a5b5b4c690aad62ba08e48853e8a5","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x72a3d443f42516855a2f17313274562122e9d749","12,207,838,261.031129","Execute"
"0x6a065e73141c003fb54ee123184b10cf3b610533fc6ea7eae5c29ac124647528","83181863","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe14c730263dc038332e9892cdb9ba6b384600556","2,436,483,146.919601","Execute"
"0x060dab98ba1e0789028673e2167e0ffccaacab70169eadcd28f1bf6a341464ee","83181864","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x365a7311d6ecdf77d83b9245d56aba07edbca150","2,434,792,428.090426","Execute"
"0xc15b02db700bb35d7eb1b925387f2746af41b299abeee607bf77cb61c49814c7","83181864","1682182837","2023-04-22 17:00:37","0x983409ac03b6b5dfd45f895579251aae370ba1d3","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","5,231,422,434","Execute"
"0x8227ce6515547d4d1d57b3254aada3ba44c9c0565166a535ca75e3420ce0c991","83181864","1682182837","2023-04-22 17:00:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4749e9d8b08d03817d434100fe6d06f09349f678","11,667,028,835.203734","Execute"
"0x3df06da2fc546d9c10955ddd6101de0bccbd49f0680372429ce5869882d825e0","83181865","1682182838","2023-04-22 17:00:38","0x4e8db76952bfda859545d399f54c15e6b14607d5","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","17,322,999,568.341324","Execute"
"0x4c1c051135a418874c7c0dc8110090ba0ba9951b43d1c7007b981b17a77c5ef5","83181865","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xdb6f1920a889355780af7570773609bd8cb1f498","12,186,134,195.762299","Transform ERC20"
"0x4c1c051135a418874c7c0dc8110090ba0ba9951b43d1c7007b981b17a77c5ef5","83181865","1682182838","2023-04-22 17:00:38","0xdb6f1920a889355780af7570773609bd8cb1f498","0x0a3efd35e6de08af0d229005d7943324f18bfced","12,186,134,195.762299","Transform ERC20"
"0x729c57da8ee50efc355b7df07d771c13883296a1f9c9256c31394b3725c14e81","83181865","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x32740ba29fb74610ecee0cd5a7bcd28f68c1a53a","12,873,122,116.553602","Swap"
"0xbdacbdf0f70cc2d9224c84fde5a5d41531ee660b0af5ec262d31cc15fc2e763f","83181865","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe10a920c7352d875253b940d8787ae3357e90048","24,157,121,100.714836","Execute"
"0x5d0015cdfe8c2bc4dc2717db99b1fd836cfc4c1f73f27a9d1a6d44cdd18ec28b","83181866","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7c868352a256c057a3bdec53d502a7ec924650a2","12,016,150,839.973108","Execute"
"0xec7eba02660d7f3be0266dd756517e7c68f5c660dd0afc27a15133b5471fbea2","83181866","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf332761c673b59b21ff6dfa8ada44d78c12def09","599,721,108.849483","-"
"0xec7eba02660d7f3be0266dd756517e7c68f5c660dd0afc27a15133b5471fbea2","83181866","1682182838","2023-04-22 17:00:38","0xf332761c673b59b21ff6dfa8ada44d78c12def09","0xac5d5f79a595376357e453a8043feadd7b746182","599,721,108.849483","-"
"0xd0db6e40a8904e46d934b6068b2d02fb2838f14ef8c96e1d77b0c20d9a429267","83181867","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x88f9b217e298cebac8b17855f7ec13d32acd38ed","11,972,770,094.455311","Execute"
"0x3dff53d00962f385fdec3bbfd2742d6da3e5a75d204bb906c3861a0728b614cb","83181867","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x32cd4afc58f6c6b7394cb420e868384c56981eed","1,910,897,331.364779","Execute"
"0xadb6a3553ec0739bbce364e24360b8b59bb6fb9d8a0e6eece00858c9315ea8c5","83181867","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x827e647a715717b0cae020965c246285032a88d9","4,774,963,896.918393","Exact Input Single"
"0x706af6c51b43a0c603587cb13714e67abd62ac89b2aa57d61743e8deb6922d64","83181867","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x944ed7697fade22b946a353c011be98e26f70c2b","26,737,391,752.430258","Execute"
"0xc695d24ee13525814181e05814f4b6915c69a5b57cec7ae97b4473d2ee9ad127","83181867","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xdb6f1920a889355780af7570773609bd8cb1f498","9,374,449,152.220975","-"
"0xc695d24ee13525814181e05814f4b6915c69a5b57cec7ae97b4473d2ee9ad127","83181867","1682182838","2023-04-22 17:00:38","0xdb6f1920a889355780af7570773609bd8cb1f498","0x0a2854fbbd9b3ef66f17d47284e7f899b9509330","9,374,449,152.220975","-"
"0xc695d24ee13525814181e05814f4b6915c69a5b57cec7ae97b4473d2ee9ad127","83181867","1682182838","2023-04-22 17:00:38","0x0a2854fbbd9b3ef66f17d47284e7f899b9509330","0xc4b64403e00d1cfdb76e67378afc6698f59f3d63","9,374,449,152.220975","-"
"0x2455bafa013d13de501a6d4c9a5cee5e2cbd023f79a49a4ef6640f1cff73bb73","83181868","1682182838","2023-04-22 17:00:38","0xdea56ad8c45e761091171886d2ab9d16f29f1e00","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","18,238,839,276","Execute"
"0xd9d4f20d70b83d41905498c1633465fd070a595f8b227c844d946e49ec4f40b0","83181868","1682182838","2023-04-22 17:00:38","0xb75b5e1a4448da151448d96f56277952291bb499","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","37,269,834,871.75","Execute"
"0x846144fc22a499e3455a12e3739a39284a2397edd2fa577da2950b4d2464783e","83181868","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xeeb084fa37cb2b32471838f3695391f6ac7bbcb8","1,798,839,046.470759","Execute"
"0xa40c425771fa6178de565f7e5be09fbc46a43923056c55a1c2911b015900af0f","83181868","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x3d43c9553da483e69e2bd3175b4b899b30c877ed","59,945,298.571006","Execute"
"0xf5b11f6fda127abff53c151977b1d6e9c7f7608d4ed3faec57fdefc67de2c23c","83181868","1682182838","2023-04-22 17:00:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x124137ec6514ad4478400c0bbae92c5ddb507ed9","5,989,321,858.863745","Execute"
"0x94cc834a6bfb47f7ec8065337a2553d01cb9cbdaf81149453bfa67ace6d9978d","83181869","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x223cf0208a471028a8f2a853a56d3a8927ab16ee","14,332,419,127.183646","Execute"
"0x1e972c20efec282a258912454e1fad9bee7d67edf5bc140e7da1461eaf5e11a3","83181869","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xdb6f1920a889355780af7570773609bd8cb1f498","59,088,157,793.950713","Transform ERC20"
"0x1e972c20efec282a258912454e1fad9bee7d67edf5bc140e7da1461eaf5e11a3","83181869","1682182839","2023-04-22 17:00:39","0xdb6f1920a889355780af7570773609bd8cb1f498","0xfd7b50da848f3e3263cfe7f5a2de23530c2cd9fb","59,088,157,793.950713","Transform ERC20"
"0xd87daf62200a267ed75c6eb850dc15539bf0a4b924831c228663f0097cc1aff3","83181869","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2684c7d5666b1ea67505dd892ce4499b85f827c9","7,014,833,432.91446","Execute"
"0x9b4b3aad832d483c979420eae0f2f0d1804f6f1769272cae93252716502a4f94","83181869","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa479c0ec345cb90459e4c13094eca9896a3401bc","35,132,981,660.696389","Execute"
"0xa43dc2f2aab0ea1a85245abf49252fbf1ebbb806a81533453495ac9879aa5cca","83181870","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe8b0ec8c5b42ab34f3345031e6dc930d6958805d","1,157,204,188.842294","Execute"
"0xd0221d9ee91dd46134e5ac489112d27deef8394573394fbdbfdf8b853e3e57f4","83181870","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4b883ba1f303f5172e18824c72858011b6376d96","5,780,153,624.804545","Execute"
"0xf02029be2322b193e1dfdc0beda90009b5d73ea87070d5e9ba469acdd7e94272","83181870","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x5cc24d3cd65ecbe70a420442f8f5c7137dcff2f3","4,603,252,055.568677","Swap"
"0xc98621c99b06c5b8d6c82b8ce82b74a4ee29cfca9bd8e8fdfd510df17cda41f7","83181871","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x69d39df64fb984bf4f3fcda3d097650d735bc6ce","1,879,684,880.255201","Execute"
"0xbca48f5cd03b09f8a3d36874ef5e32d4f3283612de5ec99e64b5fdc737036385","83181871","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf332761c673b59b21ff6dfa8ada44d78c12def09","1,152,668,900.793813","-"
"0xbca48f5cd03b09f8a3d36874ef5e32d4f3283612de5ec99e64b5fdc737036385","83181871","1682182839","2023-04-22 17:00:39","0xf332761c673b59b21ff6dfa8ada44d78c12def09","0xbe4eac0335e87827aa65a84cfb9a51548d79ae6c","1,152,668,900.793813","-"
"0x9d6126dcd19cec0a0835669f75de98601f1479856ee14e195e76bf72bc4e6732","83181871","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0efa1975c995f172654102a9b6976188e09f5120","113,334,127,991.403558","Uniswap V3Swap"
"0x65c119d11beab5bfd73bf963f717216066cf1f074acc7c8ec6b805584fc6bf0e","83181872","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x70c7ee2cd9af64c22256f88e73b415b08aa39cb0","8,660,557,180.410465","Execute"
"0xcccb70e92765bd3e36844e5be57c8992958ff090a158ecf432a8a33a63440188","83181872","1682182839","2023-04-22 17:00:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2f2dd99235cb728fc79af575f1325eaa270f0c99","2,991,121,409.188607","Swap"
"0xcccb70e92765bd3e36844e5be57c8992958ff090a158ecf432a8a33a63440188","83181872","1682182839","2023-04-22 17:00:39","0x2f2dd99235cb728fc79af575f1325eaa270f0c99","0x23f70567cedca82056c65d3f4f2592d53271b14a","2,991,121,409.188607","Swap"
"0xdde1f437f749aa994fdd1653565365bee49d6f5ea9723f88a6ecedf8a505a34e","83181872","1682182839","2023-04-22 17:00:39","0xa2386f3fc8fe509e2944fde532149291332dbceb","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","61,068,777,161","Execute"
"0x782655e9aa3109575e73c35691e671cfd392a0c84c2053c0f0c0794991153f9e","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf332761c673b59b21ff6dfa8ada44d78c12def09","1,695,974,299.581919","-"
"0x782655e9aa3109575e73c35691e671cfd392a0c84c2053c0f0c0794991153f9e","83181873","1682182840","2023-04-22 17:00:40","0xf332761c673b59b21ff6dfa8ada44d78c12def09","0xe5569f35fcc26dbc4cfe8d181c7f0ae14e149795","1,695,974,299.581919","-"
"0xe74be5e4b100763dc807d98822ef2bf878fa2484f987bda75bea0d6dc1151da2","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x67b0a41524f2cd23ed1d531f373eb59949a61388","21,408,944,694.51564","Execute"
"0x87c6935af2cc48d7d2221e6490fd5e2a7d8f7ae7ac6716c20f07a7e04e48ec08","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xaa2d8ccfa252f7f53f89d79a88fd943be13cf5ff","3,367,971,494.717204","Execute"
"0xd7f5171d0078c95811efc6a617bf80555e36f28eb4cfb203708b51c7b81c5e87","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x8b888a91176c02eb1d097640845ec0bbce642ecc","11,202,300,515.572846","Execute"
"0x36dbe93e619375ffd09975c3e168af3104a3a9d36f4fbdd74cda0897431b0325","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xc93678ec2b974a7ae280341cefeb85984a29fff7","110,007,256,320.978523","Execute"
"0x9762cedfb4eef8d399d66df4e90997564f1ac50638a78aa0b83b45aae0260d5d","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2981243fde0cf4b24a5bc8c4b788f39ece9372b8","32,303,789,523.819365","Execute"
"0x43748926edcc823204050055dc40f8d0cbd5e1653641e53278acb9fd899f62c4","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xbd97374d1271333508dec6da02c690302a5b0b4b","4,657,696,810.238525","Execute"
"0xf7632c4080db3978174ab6cf219c17537f130330d7da83882af29f12291e56e3","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x87a5e4c7d30bf118198e50537d054b91426dc020","320,989,916.561962","Execute"
"0x9761746c441304dc7d6fd5513ea013a5f3937642e1af07986430db4e8cff1cc4","83181873","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xfb44496ef7ce7dc94da1ec9f45115c80bba1778d","19,688,794,073.521459","Execute"
"0x9441359d767e57efe3633653df7c82133f21de3646541688e451905080770507","83181874","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xd80a2fa574678500be984f4ac7cb1910a54f3509","106,350,134.109018","Execute"
"0x9b2f3dfc77923f202a84a44aaba33134e18944e278ef7521af701a6ab3ba656a","83181874","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x8a4eb239f2f346843673175514fdbf628083972e","1,063,311,656.011367","Execute"
"0xf5a5ceab61ed8f41a76e4225ab1e3d3ba3b9abe5e5ca7b280fa84b6b321b191e","83181874","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4c84740d6296f67b5adb190bab9d9eec045a3931","744,113,014.325188","Execute"
"0x344d509ff1fc723c2448c3ddd354be9768f5c9eb1f7c258008da1f5941145b46","83181874","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2aa5917f5b6ef717d0549320d81df64da0c455d3","5,611,651,615.371395","Swap"
"0x05fe4ecd909e6968c8065833e4b920f6a3f0ab46dca19d2d3cc6331d6b31a28a","83181874","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x12d7a2b233cbe3a799a268b9dca1d5bd050d67b4","2,121,470,975.132302","Execute"
"0x3cd8ad68071843f5eb50b6884abf7abcf799490c8c619f17e5e1be6f0c4fc0a5","83181875","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7620f756dd800362bc003c4f14b65dae33dc97fc","530,153,048.488115","Execute"
"0x4f48f5099a67bc5056dabd288129fd622c26b80789e472c9a51ecaa1bcff1e24","83181875","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x08a1514f82d2e3db205557998442d1e27364e22b","1,060,048,608.606835","Execute"
"0xc63bddd68a1fa88f4f8a63e2395e3f98048d371da77085e24e83fa5f4ca0a6b5","83181875","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2ef145c76e8dcdb7edc3a9a3d59e6c00808b610e","5,080,977,593.209845","Execute"
"0xf9171f7b430a50f48c5526fd8a03363ad81fa8e00b979806515756c015641461","83181876","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2ff2fd32e349e7c9a762580bef96a6134bb09559","4,217,510,146.868023","Swap"
"0x42fec1656f786074e319e006386753803f0dd633b2bf622ce35bc068a8f4920c","83181876","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb9cf551e73bec54332d76a7542fdacbb77bfa430","25,254,484,410.599943","Execute"
"0x1523f67db5cddfb66b8e51685d56adbdf83bdab0b866b017254cb7fb6f5eb931","83181876","1682182840","2023-04-22 17:00:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x98ef45f5be86868eeec8c1c2aaae731175cbdd0c","419,460,406.401761","Execute"
"0x3af292298ca88b414b03ed84347ab932cee3212b0c7e0b7dfc2861a30617df31","83181877","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xdb967a2581c7effda75b9444b1d17418d77bcfb3","10,468,976,426.327924","Execute"
"0x285555267d19b862a93898d6ce3bbb1edfe09149913c1c12c958f7c938417455","83181877","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xbde17762bd03bf4d728ecff37db9bed9148b9659","3,134,131,936.055856","Execute"
"0x1cf3dadd9b1315b8e5d62b913478215e6478dcd6af54305623bbc0efe8ed2749","83181877","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7844925b5694b25430eb5816d5c74a627a7dccaa","2,087,743,038.856077","Execute"
"0x820df91c8e9e6e17707708b1734d253714e68b285573a6e170825bcf963680f6","83181878","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xfe0be759a14dda757462a796586afe993394e88a","10,845,075,082.345772","Execute"
"0x7e50cd31fc2adabdfd9322163179cf858bd7fab39085670098ff5959688b866e","83181878","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf5dbd7be755d030bc7c15056ee8fb15c6047b666","2,767,998,710.442831","Trade"
"0xb40610047f9404f7a809c05b4e4c1045cc8ebfabe0e1fad55f294ec5ec0a284d","83181878","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4a5529229ac8719a43f12f219119eb44db907a5c","259,781,348.456354","Execute"
"0xe20a61c14fe1d18bc23cd7be68eb8d86ae28113d69c66ead8242b7018226acda","83181879","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x52649c1bcdd9477821b1ef35d064ac55c5afe4fa","1,038,917,212.867165","Execute"
"0x84edd59e885d0f4f3569f76808724c2a8cf47ce8abb2cbdbd58fbb7179b1da9f","83181879","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0ff296c0de3dd5334caf1a8a689cf5ff2cdd57f9","1,038,584,243.432284","Execute"
"0x1ea439431652d80c1b3f3f2a99050a2af3931e93dca7f8ccad0ea2bd82a49662","83181879","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xbdb6a4e95d8237cee3bfd52e7ae85a82c3d67d4b","10,367,564,275.200159","Execute"
"0x1d26bb2a0a01c534ef130cac962fe8ff95b5cf51626243dcb787601236577fd4","83181880","1682182841","2023-04-22 17:00:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x65cb48579bff94919dc179cb48c5c14a87c61252","50,480,183,255.129576","Swap"
"0x3efb01fe27632987b435e265375ef192394cec3152b50becf63306ca98789318","83181880","1682182841","2023-04-22 17:00:41","0x8c5fb2061e2d004c8a637c1f99072b740346e0c4","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","3,958,532,026","Execute"
"0x7ca0d13dda75c40c4ea1674714dd91dfdf60d6cfa9be2729b169a056243d5bc8","83181881","1682182842","2023-04-22 17:00:42","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xd442c3ed236d6b1aca8ba3e94c2bc6f4501c56a6","5,097,258,094.132531","Execute"
"0xc2edd5df5cb5df87bc0c057a237301d642db5a77504c54b317ea1eff14674f85","83181881","1682182842","2023-04-22 17:00:42","0xc5dd2201194325865166ddda1c68a94257777777","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","42,457,961,728.826874","Execute"
"0x57bc26dcc6ce4dc760f168b615dbc2c16a623b2ea97efcbfe199125b6a70b64d","83181881","1682182842","2023-04-22 17:00:42","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x72dfb289302edc473debe3474221e2dcf4a932cb","5,497,278,792.508364","Execute"
